,Session,Cluster,Peak Channel,Brain Region,A/P,D/V,L/R
9457,9,636,617,CA1,8520.9,2141.6,2754.3
9462,9,644,615,CA1,8504.9,2157.8,2766.0
9464,9,646,618,CA1,8552.9,2141.6,2754.3
9466,9,648,615,CA1,8504.9,2157.8,2766.0
9470,9,652,635,CA1,8537.1,1995.8,2648.7
9473,9,655,614,CA1,8552.9,2174.0,2777.8
9484,9,667,623,CA1,8505.0,2093.0,2719.0
9489,9,675,633,CA1,8553.0,2012.0,2660.4
9491,9,680,614,CA1,8552.9,2174.0,2777.8
9492,9,681,622,CA1,8552.9,2109.2,2730.9
9516,9,713,610,CA1,8552.8,2206.4,2801.3
9534,9,741,610,CA1,8552.8,2206.4,2801.3
9535,9,747,612,CA1,8536.8,2190.2,2789.5
9537,9,750,635,CA1,8537.1,1995.8,2648.7
9539,9,753,620,CA1,8536.9,2125.4,2742.6
9553,9,773,615,CA1,8504.9,2157.8,2766.0
9554,9,774,620,CA1,8536.9,2125.4,2742.6
9555,9,775,609,CA1,8520.8,2206.4,2801.2
9556,9,776,623,CA1,8505.0,2093.0,2719.0
9560,9,780,614,CA1,8552.9,2174.0,2777.8
9567,9,788,612,CA1,8536.8,2190.2,2789.5
9569,9,791,632,CA1,8537.0,2028.2,2672.1
9573,9,795,622,CA1,8552.9,2109.2,2730.9
9578,9,800,623,CA1,8505.0,2093.0,2719.0
9588,9,814,614,CA1,8552.9,2174.0,2777.8
9591,9,819,612,CA1,8536.8,2190.2,2789.5
9594,9,824,614,CA1,8552.9,2174.0,2777.8
9600,9,834,619,CA1,8504.9,2125.4,2742.5
9603,9,840,618,CA1,8552.9,2141.6,2754.3
9608,9,846,627,CA1,8505.0,2060.6,2695.6
9614,9,855,612,CA1,8536.8,2190.2,2789.5
9617,9,860,635,CA1,8537.1,1995.8,2648.7
9618,9,861,608,CA1,8536.8,2222.5,2813.0
9622,9,865,634,CA1,8505.1,1995.8,2648.6
9626,9,871,614,CA1,8552.9,2174.0,2777.8
9632,9,879,610,CA1,8552.8,2206.4,2801.3
9634,9,883,623,CA1,8505.0,2093.0,2719.0
9650,9,907,614,CA1,8552.9,2174.0,2777.8
9675,9,937,623,CA1,8505.0,2093.0,2719.0
9676,9,938,620,CA1,8536.9,2125.4,2742.6
9681,9,945,622,CA1,8552.9,2109.2,2730.9
9682,9,946,634,CA1,8505.1,1995.8,2648.6
9690,9,954,615,CA1,8504.9,2157.8,2766.0
9695,9,961,619,CA1,8504.9,2125.4,2742.5
9701,9,971,612,CA1,8536.8,2190.2,2789.5
9717,9,992,614,CA1,8552.9,2174.0,2777.8
9725,9,1002,621,CA1,8520.9,2109.2,2730.8
9726,9,1003,614,CA1,8552.9,2174.0,2777.8
9729,9,1007,621,CA1,8520.9,2109.2,2730.8
9734,9,1014,621,CA1,8520.9,2109.2,2730.8
9739,9,1020,614,CA1,8552.9,2174.0,2777.8
9742,9,1023,610,CA1,8552.8,2206.4,2801.3
9763,9,1050,614,CA1,8552.9,2174.0,2777.8
9773,9,1063,618,CA1,8552.9,2141.6,2754.3
9787,9,1082,634,CA1,8505.1,1995.8,2648.6
9795,9,1091,633,CA1,8553.0,2012.0,2660.4
9797,9,1096,612,CA1,8536.8,2190.2,2789.5
9803,9,1103,634,CA1,8505.1,1995.8,2648.6
9813,9,1115,620,CA1,8536.9,2125.4,2742.6
9817,9,1121,614,CA1,8552.9,2174.0,2777.8
9818,9,1122,614,CA1,8552.9,2174.0,2777.8
9820,9,1125,633,CA1,8553.0,2012.0,2660.4
9821,9,1126,614,CA1,8552.9,2174.0,2777.8
9839,9,1149,616,CA1,8536.9,2157.8,2766.0
9852,9,1166,614,CA1,8552.9,2174.0,2777.8
9863,9,1180,620,CA1,8536.9,2125.4,2742.6
9864,9,1181,615,CA1,8504.9,2157.8,2766.0
9869,9,1187,612,CA1,8536.8,2190.2,2789.5
9878,9,1198,602,CA1,8552.8,2271.1,2848.2
9891,9,1211,633,CA1,8553.0,2012.0,2660.4
11398,11,760,1008,CA1,7073.6,1361.0,4292.5
11399,11,761,999,CA1,7057.3,1453.0,4331.4
11402,11,764,999,CA1,7057.3,1453.0,4331.4
11410,11,777,1008,CA1,7073.6,1361.0,4292.5
11433,11,809,995,CA1,7046.2,1489.8,4342.5
11434,11,813,1005,CA1,7062.5,1397.8,4303.5
11435,11,815,989,CA1,7018.3,1545.1,4347.7
11440,11,821,1030,CA1,7145.7,1158.5,4243.0
11449,11,833,1018,CA1,7112.5,1268.9,4276.2
11450,11,834,1012,CA1,7084.6,1324.1,4281.4
11451,11,835,1016,CA1,7095.7,1287.3,4270.4
11452,11,836,981,CA1,6996.2,1618.7,4369.8
11456,11,845,1014,CA1,7101.5,1305.7,4287.2
11460,11,849,1008,CA1,7073.6,1361.0,4292.5
11472,11,870,1017,CA1,7118.3,1287.3,4293.0
11476,11,875,1012,CA1,7084.6,1324.1,4281.4
11482,11,886,997,CA1,7040.4,1471.4,4325.6
11483,11,888,1014,CA1,7101.5,1305.7,4287.2
11488,11,895,1018,CA1,7112.5,1268.9,4276.2
11489,11,897,1012,CA1,7084.6,1324.1,4281.4
11490,11,898,1001,CA1,7051.5,1434.6,4314.6
11491,11,902,1016,CA1,7095.7,1287.3,4270.4
11503,11,925,1014,CA1,7101.5,1305.7,4287.2
11504,11,926,1008,CA1,7073.6,1361.0,4292.5
11520,11,961,1012,CA1,7084.6,1324.1,4281.4
11528,11,973,1012,CA1,7084.6,1324.1,4281.4
11538,11,992,1006,CA1,7085.2,1397.8,4326.2
11543,11,1004,1014,CA1,7101.5,1305.7,4287.2
11556,11,1026,1016,CA1,7095.7,1287.3,4270.4
11560,11,1037,1019,CA1,7135.2,1268.9,4298.8
11563,11,1046,1030,CA1,7145.7,1158.5,4243.0
11578,11,1085,999,CA1,7057.3,1453.0,4331.4
11582,11,1092,1012,CA1,7084.6,1324.1,4281.4
11589,11,1106,1029,CA1,7151.5,1176.9,4259.8
11594,11,1119,988,CA1,7046.7,1563.5,4387.2
11617,11,1142,981,CA1,6996.2,1618.7,4369.8
11648,11,1173,1019,CA1,7135.2,1268.9,4298.8
11649,11,1174,1008,CA1,7073.6,1361.0,4292.5
11654,11,1179,1016,CA1,7095.7,1287.3,4270.4
11657,11,1182,993,CA1,7029.4,1508.2,4336.7
11666,11,1191,1016,CA1,7095.7,1287.3,4270.4
11670,11,1195,1019,CA1,7135.2,1268.9,4298.8
11672,11,1197,1019,CA1,7135.2,1268.9,4298.8
11673,11,1198,1003,CA1,7068.3,1416.2,4320.4
11677,11,1202,1008,CA1,7073.6,1361.0,4292.5
11680,11,1205,1017,CA1,7118.3,1287.3,4293.0
11683,11,1208,1008,CA1,7073.6,1361.0,4292.5
11684,11,1209,1001,CA1,7051.5,1434.6,4314.6
11686,11,1211,1017,CA1,7118.3,1287.3,4293.0
11692,11,1217,1008,CA1,7073.6,1361.0,4292.5
11699,12,10,234,CA1,7392.0,1645.6,3521.2
11702,12,13,232,CA1,7376.0,1664.4,3514.3
11704,12,16,232,CA1,7376.0,1664.4,3514.3
11708,12,26,227,CA1,7408.0,1702.0,3500.7
11709,12,27,233,CA1,7424.0,1645.6,3521.2
11719,12,39,250,CA1,7392.0,1495.2,3575.9
11720,12,40,266,CA1,7408.0,1326.1,3637.5
11722,12,43,232,CA1,7376.0,1664.4,3514.3
11725,12,47,266,CA1,7408.0,1326.1,3637.5
11729,12,52,232,CA1,7376.0,1664.4,3514.3
11749,12,82,232,CA1,7376.0,1664.4,3514.3
11757,12,91,266,CA1,7408.0,1326.1,3637.5
11761,12,96,232,CA1,7376.0,1664.4,3514.3
11762,12,98,232,CA1,7376.0,1664.4,3514.3
11763,12,99,232,CA1,7376.0,1664.4,3514.3
11772,12,109,263,CA1,7376.0,1363.7,3623.8
11773,12,110,232,CA1,7376.0,1664.4,3514.3
11775,12,113,233,CA1,7424.0,1645.6,3521.2
11780,12,126,271,CA1,7376.0,1288.5,3651.1
11782,12,129,262,CA1,7408.0,1363.7,3623.8
11787,12,135,267,CA1,7376.0,1326.1,3637.5
11806,12,157,232,CA1,7376.0,1664.4,3514.3
11850,12,216,240,CA1,7376.0,1589.2,3541.7
11888,12,254,253,CA1,7424.0,1457.6,3589.6
11916,12,282,232,CA1,7376.0,1664.4,3514.3
11924,12,290,263,CA1,7376.0,1363.7,3623.8
11926,12,292,233,CA1,7424.0,1645.6,3521.2
11934,12,300,226,CA1,7392.0,1720.7,3493.8
11935,12,301,224,CA1,7376.0,1739.5,3487.0
11936,12,302,232,CA1,7376.0,1664.4,3514.3
11937,12,303,228,CA1,7376.0,1702.0,3500.7
11939,12,305,224,CA1,7376.0,1739.5,3487.0
11940,12,306,236,CA1,7376.0,1626.8,3528.0
11941,12,307,224,CA1,7376.0,1739.5,3487.0
13236,13,872,881,CA1,7866.6,1853.3,4955.2
13237,13,873,872,CA1,7865.1,1927.5,4999.1
13238,13,874,881,CA1,7866.6,1853.3,4955.2
13240,13,876,863,CA1,7925.6,2020.2,4991.6
13244,13,885,871,CA1,7904.4,1946.0,4970.4
13245,13,886,879,CA1,7883.2,1871.8,4949.2
13246,13,889,868,CA1,7875.7,1964.6,5009.7
13249,13,896,881,CA1,7866.6,1853.3,4955.2
13250,13,898,867,CA1,7915.0,1983.1,4981.0
13251,13,899,871,CA1,7904.4,1946.0,4970.4
13253,13,906,870,CA1,7881.7,1946.0,4993.0
13254,13,907,884,CA1,7833.3,1816.2,4967.3
13255,13,909,886,CA1,7839.4,1797.7,4950.7
13256,13,910,872,CA1,7865.1,1927.5,4999.1
13262,13,919,879,CA1,7883.2,1871.8,4949.2
13263,13,920,878,CA1,7860.5,1871.8,4971.9
13269,13,929,871,CA1,7904.4,1946.0,4970.4
13271,13,933,879,CA1,7883.2,1871.8,4949.2
13272,13,935,881,CA1,7866.6,1853.3,4955.2
13273,13,936,945,CA1,7703.0,1241.4,4769.1
13274,13,938,882,CA1,7849.9,1834.8,4961.3
13275,13,939,877,CA1,7877.2,1890.4,4965.8
13278,13,943,881,CA1,7866.6,1853.3,4955.2
13279,13,944,878,CA1,7860.5,1871.8,4971.9
13280,13,949,882,CA1,7849.9,1834.8,4961.3
13281,13,950,873,CA1,7887.8,1927.5,4976.4
13282,13,951,871,CA1,7904.4,1946.0,4970.4
13283,13,952,860,CA1,7896.9,2038.7,5030.9
13284,13,953,885,CA1,7856.0,1816.2,4944.7
13285,13,954,865,CA1,7908.9,2001.6,4997.6
13287,13,958,871,CA1,7904.4,1946.0,4970.4
13288,13,959,883,CA1,7872.6,1834.8,4938.6
13289,13,965,871,CA1,7904.4,1946.0,4970.4
13290,13,966,886,CA1,7839.4,1797.7,4950.7
13292,13,971,875,CA1,7893.8,1908.9,4959.8
13294,13,973,879,CA1,7883.2,1871.8,4949.2
13298,13,977,871,CA1,7904.4,1946.0,4970.4
13299,13,978,871,CA1,7904.4,1946.0,4970.4
13300,13,979,873,CA1,7887.8,1927.5,4976.4
13301,13,981,871,CA1,7904.4,1946.0,4970.4
13302,13,982,867,CA1,7915.0,1983.1,4981.0
13304,13,984,867,CA1,7915.0,1983.1,4981.0
13305,13,985,867,CA1,7915.0,1983.1,4981.0
13306,13,986,871,CA1,7904.4,1946.0,4970.4
13309,13,993,868,CA1,7875.7,1964.6,5009.7
13310,13,997,884,CA1,7833.3,1816.2,4967.3
13313,13,1002,866,CA1,7892.3,1983.1,5003.6
13314,13,1003,871,CA1,7904.4,1946.0,4970.4
13315,13,1004,883,CA1,7872.6,1834.8,4938.6
13318,13,1014,867,CA1,7915.0,1983.1,4981.0
13319,13,1015,878,CA1,7860.5,1871.8,4971.9
13320,13,1017,871,CA1,7904.4,1946.0,4970.4
13321,13,1020,865,CA1,7908.9,2001.6,4997.6
13322,13,1021,875,CA1,7893.8,1908.9,4959.8
13323,13,1022,877,CA1,7877.2,1890.4,4965.8
13324,13,1023,868,CA1,7875.7,1964.6,5009.7
13325,13,1026,870,CA1,7881.7,1946.0,4993.0
13326,13,1027,867,CA1,7915.0,1983.1,4981.0
13327,13,1030,883,CA1,7872.6,1834.8,4938.6
13329,13,1032,873,CA1,7887.8,1927.5,4976.4
13331,13,1035,872,CA1,7865.1,1927.5,4999.1
13332,13,1037,883,CA1,7872.6,1834.8,4938.6
13334,13,1040,868,CA1,7875.7,1964.6,5009.7
13335,13,1043,868,CA1,7875.7,1964.6,5009.7
13337,13,1046,876,CA1,7854.5,1890.4,4988.5
13338,13,1048,880,CA1,7843.9,1853.3,4977.9
13339,13,1051,868,CA1,7875.7,1964.6,5009.7
13341,13,1056,871,CA1,7904.4,1946.0,4970.4
13342,13,1057,868,CA1,7875.7,1964.6,5009.7
13346,13,1062,945,CA1,7703.0,1241.4,4769.1
13347,13,1065,863,CA1,7925.6,2020.2,4991.6
13348,13,1067,875,CA1,7893.8,1908.9,4959.8
13351,13,1070,879,CA1,7883.2,1871.8,4949.2
13355,13,1078,871,CA1,7904.4,1946.0,4970.4
13359,13,1083,883,CA1,7872.6,1834.8,4938.6
13361,13,1088,868,CA1,7875.7,1964.6,5009.7
13363,13,1090,871,CA1,7904.4,1946.0,4970.4
13365,13,1093,873,CA1,7887.8,1927.5,4976.4
13366,13,1096,880,CA1,7843.9,1853.3,4977.9
13373,13,1106,871,CA1,7904.4,1946.0,4970.4
13375,13,1108,867,CA1,7915.0,1983.1,4981.0
13376,13,1109,877,CA1,7877.2,1890.4,4965.8
13383,13,1125,868,CA1,7875.7,1964.6,5009.7
13388,13,1135,880,CA1,7843.9,1853.3,4977.9
13391,13,1139,865,CA1,7908.9,2001.6,4997.6
13393,13,1145,874,CA1,7871.1,1908.9,4982.5
13396,13,1150,876,CA1,7854.5,1890.4,4988.5
13399,13,1156,875,CA1,7893.8,1908.9,4959.8
13400,13,1157,883,CA1,7872.6,1834.8,4938.6
13404,13,1165,871,CA1,7904.4,1946.0,4970.4
13409,13,1172,867,CA1,7915.0,1983.1,4981.0
13412,13,1177,875,CA1,7893.8,1908.9,4959.8
13414,13,1186,889,CA1,7845.4,1779.1,4934.1
13418,13,1195,871,CA1,7904.4,1946.0,4970.4
13422,13,1202,895,CA1,7840.8,1723.5,4906.8
13423,13,1207,883,CA1,7872.6,1834.8,4938.6
13424,13,1210,888,CA1,7822.7,1779.1,4956.7
13428,13,1215,881,CA1,7866.6,1853.3,4955.2
13432,13,1226,871,CA1,7904.4,1946.0,4970.4
16306,18,2,230,CA1,7749.0,1573.7,3791.5
16326,18,36,240,CA1,7748.8,1475.9,3765.2
16334,18,45,248,CA1,7738.5,1397.7,3752.0
16350,18,63,251,CA1,7708.1,1358.6,3765.0
16356,18,69,230,CA1,7749.0,1573.7,3791.5
16367,18,84,241,CA1,7708.3,1456.4,3791.3
16371,18,90,230,CA1,7749.0,1573.7,3791.5
16379,18,98,244,CA1,7743.7,1436.8,3758.6
16383,18,102,241,CA1,7708.3,1456.4,3791.3
16385,18,104,263,CA1,7718.0,1241.2,3725.6
16396,18,117,245,CA1,7703.2,1417.2,3784.7
16412,18,134,248,CA1,7738.5,1397.7,3752.0
16413,18,135,240,CA1,7748.8,1475.9,3765.2
16414,18,137,234,CA1,7743.8,1534.6,3784.9
16418,18,143,257,CA1,7687.8,1299.9,3764.9
16420,18,145,234,CA1,7743.8,1534.6,3784.9
16425,18,151,249,CA1,7698.1,1378.1,3778.1
16429,18,156,246,CA1,7728.5,1417.2,3765.1
16433,18,160,225,CA1,7728.8,1612.8,3817.7
16443,18,177,228,CA1,7764.2,1593.3,3785.0
16449,18,184,238,CA1,7738.7,1495.5,3778.3
16450,18,185,246,CA1,7728.5,1417.2,3765.1
16453,18,188,240,CA1,7748.8,1475.9,3765.2
16454,18,189,249,CA1,7698.1,1378.1,3778.1
16457,18,193,237,CA1,7713.5,1495.5,3797.9
16463,18,200,234,CA1,7743.8,1534.6,3784.9
16468,18,207,240,CA1,7748.8,1475.9,3765.2
16482,18,225,244,CA1,7743.7,1436.8,3758.6
16485,18,228,236,CA1,7753.9,1515.0,3771.8
16489,18,234,241,CA1,7708.3,1456.4,3791.3
16495,18,243,244,CA1,7743.7,1436.8,3758.6
16496,18,244,249,CA1,7698.1,1378.1,3778.1
16497,18,247,259,CA1,7723.1,1280.3,3732.2
16500,18,252,249,CA1,7698.1,1378.1,3778.1
16506,18,260,240,CA1,7748.8,1475.9,3765.2
16509,18,269,244,CA1,7743.7,1436.8,3758.6
16511,18,271,249,CA1,7698.1,1378.1,3778.1
16517,18,277,225,CA1,7728.8,1612.8,3817.7
16522,18,289,244,CA1,7743.7,1436.8,3758.6
16536,18,306,250,CA1,7723.3,1378.1,3758.5
16546,18,316,252,CA1,7733.4,1358.6,3745.4
16550,18,320,245,CA1,7703.2,1417.2,3784.7
16557,18,327,238,CA1,7738.7,1495.5,3778.3
16564,18,334,237,CA1,7713.5,1495.5,3797.9
16566,18,336,240,CA1,7748.8,1475.9,3765.2
16568,18,338,225,CA1,7728.8,1612.8,3817.7
16570,18,340,242,CA1,7733.6,1456.4,3771.7
16571,18,341,243,CA1,7718.4,1436.8,3778.2
16572,18,342,256,CA1,7728.3,1319.5,3738.8
16573,18,343,261,CA1,7707.9,1260.8,3738.7
16575,18,345,240,CA1,7748.8,1475.9,3765.2
16583,18,353,240,CA1,7748.8,1475.9,3765.2
16585,18,355,240,CA1,7748.8,1475.9,3765.2
16591,18,361,235,CA1,7728.6,1515.0,3791.4
16593,18,363,245,CA1,7703.2,1417.2,3784.7
16596,18,366,237,CA1,7713.5,1495.5,3797.9
16600,18,370,247,CA1,7713.3,1397.7,3771.6
16608,18,378,253,CA1,7692.9,1339.0,3771.5
16610,18,380,244,CA1,7743.7,1436.8,3758.6
16611,18,381,253,CA1,7692.9,1339.0,3771.5
16614,18,384,236,CA1,7753.9,1515.0,3771.8
16616,18,386,272,CA1,7667.3,1143.4,3738.5
16619,18,389,240,CA1,7748.8,1475.9,3765.2
16621,18,391,244,CA1,7743.7,1436.8,3758.6
16625,18,395,272,CA1,7667.3,1143.4,3738.5
16628,18,398,236,CA1,7753.9,1515.0,3771.8
16912,19,2,251,CA1,7308.3,1473.9,3564.5
16917,19,9,245,CA1,7320.6,1532.3,3581.4
16937,19,34,247,CA1,7317.3,1512.8,3565.1
16948,19,48,248,CA1,7319.6,1512.8,3533.2
16958,19,60,237,CA1,7338.5,1610.3,3582.7
16962,19,65,226,CA1,7367.8,1727.2,3552.8
16970,19,76,248,CA1,7319.6,1512.8,3533.2
16979,19,86,233,CA1,7347.5,1649.2,3583.4
16987,19,95,241,CA1,7329.6,1571.3,3582.1
17000,19,109,237,CA1,7338.5,1610.3,3582.7
17001,19,110,247,CA1,7317.3,1512.8,3565.1
17008,19,118,246,CA1,7322.9,1532.3,3549.5
17024,19,137,237,CA1,7338.5,1610.3,3582.7
17032,19,147,246,CA1,7322.9,1532.3,3549.5
17055,19,173,247,CA1,7317.3,1512.8,3565.1
17070,19,191,247,CA1,7317.3,1512.8,3565.1
17087,19,211,248,CA1,7319.6,1512.8,3533.2
17123,19,259,248,CA1,7319.6,1512.8,3533.2
17129,19,267,248,CA1,7319.6,1512.8,3533.2
17130,19,269,241,CA1,7329.6,1571.3,3582.1
17146,19,290,248,CA1,7319.6,1512.8,3533.2
17158,19,304,248,CA1,7319.6,1512.8,3533.2
